Time, TargetAxialTrunk, SensorPitch, TargetFrontalTrunk, SensorRoll, VelM1, VelM2, VelM3
1875.7783,20.0000, -0.0294,-12.0000, -0.0149,1.3223, -0.1558, -1.1545
1895.7786,20.0000, -0.0258,-12.0000, -0.0168,1.5619, 0.1238, -0.7151
1915.7759,20.0000, -0.0212,-12.0000, -0.0150,1.1025, 0.2037, -0.8349
1935.7751,20.0000, -0.0187,-12.0000, -0.0111,1.0426, -0.3156, -0.5353
1955.7745,20.0000, -0.0172,-12.0000, -0.0099,1.2623, -0.2756, -0.8948
1975.7744,20.0000, -0.0142,-12.0000, -0.0125,1.3223, 0.1238, -0.6951
1995.7731,20.0000, -0.0095,-12.0000, -0.0147,1.0027, 0.0439, -0.8349
2015.7729,20.0000, -0.0050,-12.0000, -0.0135,0.8229, 0.0439, -0.7350
2035.7723,20.0000, -0.0022,-12.0000, -0.0105,0.9627, -0.1358, -0.6751
2055.7720,20.0000, -0.0003,-12.0000, -0.0098,0.9827, -0.1957, -0.6751
2076.7688,20.0000, 0.0018,-12.0000, -0.0121,0.6631, 0.0240, -0.6551
2096.7688,20.0000, 0.0042,-12.0000, -0.0145,0.5433, 0.0439, -0.8149
2116.7690,20.0000, 0.0072,-12.0000, -0.0141,0.7430, 0.0639, -0.9348
2136.7676,20.0000, 0.0105,-12.0000, -0.0112,0.8429, 0.0639, -0.7950
2156.7656,20.0000, 0.0135,-12.0000, -0.0095,0.5033, 0.0639, -0.3555
2176.7654,20.0000, 0.0153,-12.0000, -0.0105,0.5233, 0.0639, -0.4354
2196.7654,20.0000, 0.0167,-12.0000, -0.0124,0.2437, 0.0639, -0.2357
2216.7634,20.0000, 0.0186,-12.0000, -0.0132,0.8429, 0.1238, -0.4354
2236.7642,20.0000, 0.0198,-12.0000, -0.0124,0.7230, 0.2836, -0.8549
2256.7622,20.0000, 0.0203,-12.0000, -0.0109,0.4035, 0.1238, -0.6751
2276.7622,20.0000, 0.0217,-12.0000, -0.0097,0.1438, 0.6432, -0.3955
2296.7629,20.0000, 0.0231,-12.0000, -0.0096,0.0639, 0.2836, -0.1758
2316.7617,20.0000, 0.0226,-12.0000, -0.0101,0.0639, 0.5233, -0.3755
2336.7593,20.0000, 0.0216,-12.0000, -0.0100,0.8229, 0.4434, -0.3755
2356.7585,20.0000, 0.0226,-12.0000, -0.0086,0.7031, 0.2836, -0.5153
2376.7603,20.0000, 0.0248,-12.0000, -0.0056,0.1039, 0.1438, -0.6152
2396.7600,20.0000, 0.0267,-12.0000, -0.0029,-0.0360, 0.1039, -0.2157
2416.7581,20.0000, 0.0268,-12.0000, -0.0024,0.0639, 0.1039, -0.2956
2437.7590,20.0000, 0.0239,-12.0000, -0.0041,0.0639, 0.8828, -0.3156
2457.7568,20.0000, 0.0214,-12.0000, -0.0063,0.0639, 0.4834, -0.0759
2477.7554,20.0000, 0.0218,-12.0000, -0.0058,0.8828, 0.5233, -0.3555
2497.7551,20.0000, 0.0230,-12.0000, -0.0023,0.6032, 0.0839, -0.4554
2517.7546,20.0000, 0.0226,-12.0000, 0.0005,0.0040, 0.0639, -0.5153
2537.7537,20.0000, 0.0238,-12.0000, -0.0000,0.0639, 0.0639, -0.3755
2557.7524,20.0000, 0.0261,-12.0000, -0.0015,0.0639, 0.0639, -0.0360
