Time, TargetPitch, SensorPitch, TargetRoll, SensorRoll, VelM1, VelM2, VelM3
2416.0664,0.1700, 0.1883,0.1700, 0.1950,0.0439, 0.0639, -0.0959
2436.0681,0.1700, 0.1885,0.1700, 0.1948,-0.0160, 0.0639, -0.1558
2456.0681,0.1700, 0.1894,0.1700, 0.1951,0.0040, 0.0639, 0.0439
2477.0664,0.1700, 0.1901,0.1700, 0.1960,0.0439, 0.0639, 0.3236
2497.0703,0.1700, 0.1898,0.1700, 0.1966,0.0439, 0.0639, 0.1238
2517.0664,0.1700, 0.1889,0.1700, 0.1963,0.0439, 0.0439, 0.1238
2537.0652,0.1700, 0.1885,0.1700, 0.1954,0.0240, 0.0639, 0.2237
2557.0647,0.1700, 0.1888,0.1700, 0.1947,-0.0160, -0.0879, 0.1638
2577.0625,0.1700, 0.1892,0.1700, 0.1947,0.0040, -0.1358, 0.1638
2597.0615,0.1700, 0.1891,0.1700, 0.1955,-0.1158, -0.2157, 0.3036
2617.0615,0.1700, 0.1888,0.1700, 0.1958,-0.0759, -0.1158, 0.1238
2637.0601,0.1700, 0.1887,0.1700, 0.1946,-0.1358, -0.0360, 0.0240
2657.0591,0.1700, 0.1884,0.1700, 0.1927,0.0839, 0.0439, 0.1039
2677.0605,0.1700, 0.1874,0.1700, 0.1913,0.0439, 0.0639, 0.1638
2697.0593,0.1700, 0.1864,0.1700, 0.1912,0.0639, 0.0639, 0.1438
2717.0579,0.1700, 0.1863,0.1700, 0.1919,0.0639, 0.0639, 0.1438
2737.0557,0.1700, 0.1873,0.1700, 0.1927,0.0639, 0.0639, 0.0240
2757.0564,0.1700, 0.1882,0.1700, 0.1931,0.0639, 0.0639, 0.1438
2777.0574,0.1700, 0.1879,0.1700, 0.1931,0.0439, 0.0639, 0.1438
2797.0557,0.1700, 0.1868,0.1700, 0.1926,0.0040, 0.0439, 0.2237
2817.0549,0.1700, 0.1861,0.1700, 0.1920,-0.0959, -0.3156, 0.2037
2838.0518,0.1700, 0.1864,0.1700, 0.1915,-0.2357, 0.0639, 0.3635
2857.0544,0.1700, 0.1867,0.1700, 0.1915,-0.2557, -0.1758, 0.1638
2878.0520,0.1700, 0.1865,0.1700, 0.1917,-0.0160, -0.0360, 0.3036
2898.0540,0.1700, 0.1860,0.1700, 0.1913,0.0439, -0.0559, 0.2237
2918.0493,0.1700, 0.1850,0.1700, 0.1904,0.0439, -0.0160, 0.2637
2938.0481,0.1700, 0.1842,0.1700, 0.1891,0.0439, 0.0240, 0.1438
2958.0471,0.1700, 0.1842,0.1700, 0.1887,0.0439, 0.0439, 0.0240
2978.0486,0.1700, 0.1848,0.1700, 0.1893,0.0040, 0.0439, 0.1238
2998.0459,0.1700, 0.1854,0.1700, 0.1900,-0.2756, 0.0639, 0.1838
3018.0447,0.1700, 0.1854,0.1700, 0.1903,-0.0959, 0.0639, 0.3236
3038.0442,0.1700, 0.1847,0.1700, 0.1899,-0.0759, 0.0639, 0.1638
3058.0442,0.1700, 0.1839,0.1700, 0.1889,0.0439, 0.0639, 0.1438
3078.0432,0.1700, 0.1832,0.1700, 0.1882,0.0439, 0.0040, 0.2037
3098.0403,0.1700, 0.1829,0.1700, 0.1882,0.0639, -0.0360, 0.4634
3118.0408,0.1700, 0.1833,0.1700, 0.1885,0.0639, -0.1957, 0.1438
3138.0400,0.1700, 0.1840,0.1700, 0.1889,0.0639, -0.0360, 0.1238
3158.0388,0.1700, 0.1843,0.1700, 0.1887,0.0439, 0.0439, 0.3635
3178.0383,0.1700, 0.1841,0.1700, 0.1878,0.0439, 0.0439, -0.0559
3198.0361,0.1700, 0.1836,0.1700, 0.1866,-0.0759, 0.0439, 0.2836
3218.0361,0.1700, 0.1830,0.1700, 0.1862,-0.2157, 0.0439, 0.2836
3239.0366,0.1700, 0.1829,0.1700, 0.1867,-0.2357, 0.0439, 0.1638
3258.0342,0.1700, 0.1832,0.1700, 0.1875,0.0360, -0.0160, 0.3435
3279.0339,0.1700, 0.1831,0.1700, 0.1880,0.0439, 0.0240, 0.1838
3299.0349,0.1700, 0.1822,0.1700, 0.1874,0.0439, -0.2557, 0.1838
3319.0332,0.1700, 0.1814,0.1700, 0.1860,0.0639, 0.0439, 0.1438
3339.0337,0.1700, 0.1812,0.1700, 0.1850,0.0639, -0.0160, 0.1438
3359.0315,0.1700, 0.1817,0.1700, 0.1849,0.0240, 0.0439, -0.1758
3379.0300,0.1700, 0.1822,0.1700, 0.1854,0.0439, 0.0639, 0.2836
3399.0322,0.1700, 0.1823,0.1700, 0.1861,-0.1758, 0.0639, 0.1438
3419.0305,0.1700, 0.1819,0.1700, 0.1862,-0.2357, 0.0639, 0.1238
3439.0266,0.1700, 0.1814,0.1700, 0.1857,0.1238, 0.0240, -0.0160
3459.0273,0.1700, 0.1811,0.1700, 0.1851,0.0240, -0.2557, 0.3036
3479.0266,0.1700, 0.1806,0.1700, 0.1848,0.0439, 0.1198, 0.1438
3499.0271,0.1700, 0.1798,0.1700, 0.1847,0.0639, -0.0360, 0.1039
3519.0249,0.1700, 0.1798,0.1700, 0.1844,0.0639, -0.0759, 0.1438
3539.0254,0.1700, 0.1805,0.1700, 0.1837,0.0639, 0.0639, 0.2637
3559.0227,0.1700, 0.1809,0.1700, 0.1835,0.0639, 0.0439, 0.0839
3579.0229,0.1700, 0.1805,0.1700, 0.1838,0.0439, 0.0439, 0.0839
3600.0225,0.1700, 0.1800,0.1700, 0.1836,0.0639, 0.0639, 0.2637
3620.0227,0.1700, 0.1800,0.1700, 0.1832,0.0639, 0.0639, 0.1438
3640.0227,0.1700, 0.1802,0.1700, 0.1829,0.0439, 0.0639, 0.2237
3660.0217,0.1700, 0.1802,0.1700, 0.1831,-0.0559, 0.0639, 0.3036
3680.0210,0.1700, 0.1801,0.1700, 0.1836,-0.2557, 0.0639, 0.2437
3700.0190,0.1700, 0.1799,0.1700, 0.1838,-0.3356, 0.0639, 0.1438
3720.0171,0.1700, 0.1799,0.1700, 0.1836,0.0919, 0.0439, 0.1039
3740.0176,0.1700, 0.1795,0.1700, 0.1831,0.0439, -0.1158, 0.2836
3760.0178,0.1700, 0.1784,0.1700, 0.1827,0.0439, -0.1158, 0.3435
3780.0151,0.1700, 0.1776,0.1700, 0.1822,0.0639, -0.1119, 0.1438
3800.0137,0.1700, 0.1780,0.1700, 0.1817,0.0639, 0.0040, 0.1438
3820.0142,0.1700, 0.1789,0.1700, 0.1813,0.0639, 0.0439, 0.3236
3840.0129,0.1700, 0.1793,0.1700, 0.1811,0.0639, 0.0639, 0.2237
3860.0137,0.1700, 0.1787,0.1700, 0.1811,0.0639, 0.0639, 0.1438
3880.0112,0.1700, 0.1780,0.1700, 0.1813,0.0439, 0.0639, 0.0439
3900.0100,0.1700, 0.1781,0.1700, 0.1812,-0.2157, 0.0439, 0.0639
3920.0100,0.1700, 0.1787,0.1700, 0.1811,-0.2756, 0.0439, 0.0839
3940.0100,0.1700, 0.1788,0.1700, 0.1813,-0.1158, 0.0040, 0.1438
3961.0105,0.1700, 0.1782,0.1700, 0.1814,0.0439, -0.3555, 0.0839
3981.0081,0.1700, 0.1771,0.1700, 0.1811,0.0439, -0.0959, 0.3435
4001.0061,0.1700, 0.1764,0.1700, 0.1801,0.0639, 0.0839, 0.3036
4021.0059,0.1700, 0.1767,0.1700, 0.1788,0.0639, 0.0439, 0.1638
4041.0037,0.1700, 0.1774,0.1700, 0.1781,0.0639, 0.0639, 0.3236
4061.0044,0.1700, 0.1775,0.1700, 0.1785,0.0639, 0.0639, 0.1438
4081.0046,0.1700, 0.1771,0.1700, 0.1793,0.0639, 0.0639, 0.0639
4101.0034,0.1700, 0.1770,0.1700, 0.1797,0.0639, 0.0639, 0.0639
4121.0029,0.1700, 0.1775,0.1700, 0.1793,0.0639, 0.0639, -0.1758
4141.0029,0.1700, 0.1777,0.1700, 0.1789,0.0639, 0.0639, 0.0639
4161.0024,0.1700, 0.1772,0.1700, 0.1788,0.0439, 0.0639, 0.1039
4181.0010,0.1700, 0.1766,0.1700, 0.1791,0.0439, 0.0639, 0.0240
4201.0005,0.1700, 0.1766,0.1700, 0.1792,0.0240, 0.0439, -0.0559
4220.9990,0.1700, 0.1771,0.1700, 0.1793,-0.2956, 0.0439, 0.1039
4240.9985,0.1700, 0.1773,0.1700, 0.1793,-0.3755, -0.0959, 0.0040
4260.9985,0.1700, 0.1769,0.1700, 0.1793,0.0439, 0.0439, 0.0240
4280.9961,0.1700, 0.1763,0.1700, 0.1793,0.0240, -0.3555, 0.1438
4300.9966,0.1700, 0.1754,0.1700, 0.1788,0.0439, -0.1158, 0.1238
4320.9956,0.1700, 0.1745,0.1700, 0.1780,0.0639, 0.0439, -0.0360
4341.9971,0.1700, 0.1744,0.1700, 0.1770,0.0639, 0.2037, 0.4035
4361.9932,0.1700, 0.1751,0.1700, 0.1760,0.0639, 0.0439, 0.0040
4381.9897,0.1700, 0.1755,0.1700, 0.1758,0.0639, 0.0639, 0.0639
4401.9893,0.1700, 0.1751,0.1700, 0.1765,0.0639, 0.0639, 0.0439
4421.9873,0.1700, 0.1746,0.1700, 0.1773,0.0639, 0.0639, 0.0439
4441.9893,0.1700, 0.1749,0.1700, 0.1773,0.0639, 0.0639, -0.0160
4461.9883,0.1700, 0.1754,0.1700, 0.1768,0.0639, 0.0639, 0.0639
4481.9858,0.1700, 0.1752,0.1700, 0.1765,0.0639, 0.0639, 0.1238
4501.9868,0.1700, 0.1746,0.1700, 0.1766,0.0639, 0.0639, -0.0759
4521.9854,0.1700, 0.1745,0.1700, 0.1768,0.0639, 0.0639, 0.1438
4541.9844,0.1700, 0.1750,0.1700, 0.1769,0.0839, 0.0639, 0.0839
4561.9824,0.1700, 0.1755,0.1700, 0.1769,0.0839, 0.0639, 0.5832
4581.9834,0.1700, 0.1752,0.1700, 0.1770,0.0639, 0.0639, 0.1039
4601.9814,0.1700, 0.1746,0.1700, 0.1770,0.0639, 0.0439, 0.0240
4621.9824,0.1700, 0.1745,0.1700, 0.1768,0.0639, -0.2157, 0.0439
4641.9814,0.1700, 0.1749,0.1700, 0.1765,0.0639, -0.1758, 0.2237
4661.9839,0.1700, 0.1752,0.1700, 0.1763,0.0439, -0.0759, 0.0839
4681.9805,0.1700, 0.1751,0.1700, 0.1764,0.0439, 0.0240, 0.1638
4701.9795,0.1700, 0.1749,0.1700, 0.1760,0.0639, 0.0439, -0.0160
4721.9780,0.1700, 0.1750,0.1700, 0.1750,0.0439, 0.2237, 0.2437
4742.9775,0.1700, 0.1749,0.1700, 0.1744,0.0240, 0.0639, 0.0240
4762.9780,0.1700, 0.1745,0.1700, 0.1747,-0.0759, 0.2037, 0.2637
4782.9751,0.1700, 0.1743,0.1700, 0.1753,-0.0759, 0.0639, 0.0639
4802.9756,0.1700, 0.1746,0.1700, 0.1757,-0.4354, 0.0839, 0.0839
4822.9746,0.1700, 0.1747,0.1700, 0.1755,0.0839, 0.0639, 0.0839
4842.9727,0.1700, 0.1742,0.1700, 0.1752,0.0439, 0.0639, 0.3635
4862.9727,0.1700, 0.1730,0.1700, 0.1749,0.0639, 0.0639, 0.2037
4882.9697,0.1700, 0.1720,0.1700, 0.1745,0.0639, 0.0639, 0.0639
4902.9712,0.1700, 0.1725,0.1700, 0.1744,0.0639, 0.0639, 0.0240
4922.9717,0.1700, 0.1734,0.1700, 0.1748,0.0639, 0.0639, 0.0040
4942.9688,0.1700, 0.1738,0.1700, 0.1754,0.0639, 0.0639, 0.0439
4962.9688,0.1700, 0.1733,0.1700, 0.1758,0.0639, 0.0439, 0.0240
4982.9697,0.1700, 0.1727,0.1700, 0.1753,0.0639, -0.1158, 0.3435
5002.9678,0.1700, 0.1727,0.1700, 0.1746,0.0639, -0.0160, 0.3036
5022.9668,0.1700, 0.1729,0.1700, 0.1741,0.0639, -0.2357, 0.5233
5042.9644,0.1700, 0.1731,0.1700, 0.1742,0.0639, -0.1158, 0.0839
5062.9639,0.1700, 0.1731,0.1700, 0.1747,0.0639, 0.0439, 0.0240
5082.9658,0.1700, 0.1734,0.1700, 0.1743,0.0639, 0.0439, -0.0559
5102.9629,0.1700, 0.1736,0.1700, 0.1731,0.0639, 0.0639, 0.0240
5122.9614,0.1700, 0.1731,0.1700, 0.1724,0.0639, 0.0639, 0.0639
5143.9619,0.1700, 0.1724,0.1700, 0.1726,0.0639, 0.0639, 0.0639
5163.9600,0.1700, 0.1725,0.1700, 0.1733,0.0639, 0.0639, 0.2637
5183.9604,0.1700, 0.1733,0.1700, 0.1737,0.0639, 0.0639, 0.1638
5203.9585,0.1700, 0.1738,0.1700, 0.1737,0.0639, 0.0639, 0.2237
5223.9590,0.1700, 0.1734,0.1700, 0.1736,0.0639, 0.0639, 0.0240
5243.9644,0.1700, 0.1727,0.1700, 0.1732,0.0639, 0.0639, 0.0439
5263.9570,0.1700, 0.1725,0.1700, 0.1729,0.1718, 0.0639, 0.0639
5283.9556,0.1700, 0.1730,0.1700, 0.1729,0.0639, 0.0639, 0.2037
5303.9546,0.1700, 0.1734,0.1700, 0.1733,0.0439, 0.0639, 0.1238
5323.9556,0.1700, 0.1734,0.1700, 0.1738,0.1438, 0.0639, 0.2037
5343.9556,0.1700, 0.1730,0.1700, 0.1739,-0.0360, 0.0639, 0.0839
5363.9556,0.1700, 0.1727,0.1700, 0.1734,-0.3755, 0.0639, 0.0040
5383.9521,0.1700, 0.1724,0.1700, 0.1728,-0.0160, 0.0639, 0.1438
5403.9517,0.1700, 0.1721,0.1700, 0.1727,0.0439, 0.0639, 0.1238
5423.9531,0.1700, 0.1716,0.1700, 0.1729,0.0639, 0.0639, 0.1238
5443.9517,0.1700, 0.1712,0.1700, 0.1731,0.0639, 0.0639, 0.0639
5463.9492,0.1700, 0.1715,0.1700, 0.1729,0.0639, 0.0439, 0.0439
5483.9497,0.1700, 0.1719,0.1700, 0.1727,0.0639, -0.2157, 0.1438
5504.9512,0.1700, 0.1719,0.1700, 0.1728,0.0639, -0.2756, 0.2237
5524.9492,0.1700, 0.1715,0.1700, 0.1728,0.0639, 0.1039, 0.3435
5544.9478,0.1700, 0.1715,0.1700, 0.1726,0.0639, 0.0439, 0.0839
5564.9473,0.1700, 0.1719,0.1700, 0.1716,0.0639, 0.0639, 0.0439
5584.9473,0.1700, 0.1721,0.1700, 0.1705,0.0639, 0.0639, 0.0439
5604.9448,0.1700, 0.1715,0.1700, 0.1703,0.0639, 0.0639, -0.1558
5624.9424,0.1700, 0.1710,0.1700, 0.1709,0.0639, 0.0639, -0.1558
5644.9453,0.1700, 0.1714,0.1700, 0.1715,0.0639, 0.0639, 0.0040
5664.9521,0.1700, 0.1723,0.1700, 0.1717,0.0639, 0.0639, 0.0439
5688.9424,0.1700, 0.1725,0.1700, 0.1715,0.0639, 0.0639, 0.3835
5708.9399,0.1700, 0.1717,0.1700, 0.1713,0.0639, 0.0639, 0.0839
5728.9404,0.1700, 0.1711,0.1700, 0.1710,0.1238, 0.0639, 0.1238
5748.9390,0.1700, 0.1712,0.1700, 0.1709,0.0639, 0.0639, -0.0559
5768.9375,0.1700, 0.1718,0.1700, 0.1712,0.0639, 0.0839, 0.0639
5788.9370,0.1700, 0.1722,0.1700, 0.1717,-0.0040, 0.0639, 0.0639
5808.9370,0.1700, 0.1719,0.1700, 0.1720,0.0639, 0.0639, -0.0160
5828.9355,0.1700, 0.1716,0.1700, 0.1718,0.0639, 0.0639, 0.1039
5848.9346,0.1700, 0.1717,0.1700, 0.1714,0.0639, 0.0919, 0.1039
5868.9360,0.1700, 0.1720,0.1700, 0.1712,0.0639, 0.2956, 0.1438
5888.9331,0.1700, 0.1721,0.1700, 0.1714,0.0639, -0.0360, 0.0639
5908.9326,0.1700, 0.1719,0.1700, 0.1720,0.0639, 0.0639, 0.0240
5928.9336,0.1700, 0.1718,0.1700, 0.1724,0.0439, 0.0639, 0.2037
5948.9321,0.1700, 0.1719,0.1700, 0.1725,0.0639, 0.0639, 0.2437
5968.9321,0.1700, 0.1722,0.1700, 0.1723,0.0639, 0.0639, 0.2637
5988.9312,0.1700, 0.1722,0.1700, 0.1720,0.0439, 0.0639, 0.0040
6009.9287,0.1700, 0.1719,0.1700, 0.1719,0.0439, 0.0639, 0.0040
6029.9355,0.1700, 0.1718,0.1700, 0.1720,-0.1957, 0.0439, 0.0639
6049.9287,0.1700, 0.1718,0.1700, 0.1720,-0.2956, 0.0439, 0.0240
6069.9258,0.1700, 0.1719,0.1700, 0.1720,0.1039, -0.1558, 0.1039
6089.9263,0.1700, 0.1718,0.1700, 0.1718,0.0240, -0.0759, 0.3236
6109.9238,0.1700, 0.1711,0.1700, 0.1715,0.0439, -0.0559, -0.0959
6130.9219,0.1700, 0.1704,0.1700, 0.1709,0.0639, 0.0439, 0.0439
6149.9282,0.1700, 0.1705,0.1700, 0.1701,0.0639, 0.0639, 0.0439
6169.9214,0.1700, 0.1712,0.1700, 0.1696,0.0639, 0.0639, 0.0839
