Time, TargetPitch, SensorPitch, TargetRoll, SensorRoll, VelM1, VelM2, VelM3
1897.7677,0.0000, 0.0003,0.0000, 0.0002,0.0639, 0.0639, 0.0639
1917.7666,0.0000, 0.0005,0.0000, 0.0001,0.0639, 0.0639, 0.0639
1937.7645,0.0000, 0.0005,0.0000, 0.0000,0.0639, 0.0839, 0.0439
1958.7623,0.0000, 0.0004,0.0000, 0.0002,0.0639, 0.2637, 0.0439
1978.7622,0.0000, 0.0005,0.0000, 0.0001,0.0639, 0.0839, -0.0559
1998.7620,0.0000, 0.0005,0.0000, 0.0001,0.0639, 0.0639, -0.0360
2018.7599,0.0000, 0.0005,0.0000, 0.0005,0.0839, 0.0639, -0.2557
2038.7604,0.0000, 0.0005,0.0000, 0.0006,0.0639, 0.0639, 0.0240
2058.7583,0.0000, 0.0007,0.0000, 0.0009,0.0639, 0.0439, 0.0439
2078.7561,0.0000, 0.0007,0.0000, 0.0011,0.0839, -0.0559, 0.0639
2098.7563,0.0000, 0.0007,0.0000, 0.0009,0.0639, 0.0439, 0.0639
2118.7549,0.0000, 0.0009,0.0000, 0.0009,0.1238, -0.1158, 0.1039
2138.7544,0.0000, 0.0010,0.0000, 0.0008,0.2836, 0.0439, 0.1238
2158.7549,0.0000, 0.0010,0.0000, 0.0007,0.0040, 0.0439, 0.1638
2178.7529,0.0000, 0.0015,0.0000, 0.0003,0.0639, 0.0439, -0.0360
2198.7520,0.0000, 0.0020,0.0000, -0.0005,0.0639, 0.0240, 0.0639
2218.7527,0.0000, 0.0020,0.0000, -0.0005,0.0639, 0.0040, 0.0639
2238.7498,0.0000, 0.0018,0.0000, -0.0003,0.0439, 0.1438, 0.0639
2258.7495,0.0000, 0.0019,0.0000, -0.0005,0.0040, 0.0439, 0.0639
2278.7480,0.0000, 0.0018,0.0000, -0.0005,-0.0160, 0.0639, 0.0439
2298.7490,0.0000, 0.0016,0.0000, -0.0004,-0.0759, 0.0639, 0.0040
2319.7466,0.0000, 0.0016,0.0000, -0.0004,-0.1158, 0.0439, 0.0040
2338.7488,0.0000, 0.0013,0.0000, -0.0000,0.1438, 0.0439, 0.0240
2359.7458,0.0000, 0.0006,0.0000, 0.0006,0.0439, 0.0639, 0.0439
2379.7441,0.0000, 0.0004,0.0000, 0.0008,0.0439, 0.0639, 0.0439
2399.7439,0.0000, 0.0006,0.0000, 0.0006,0.0639, 0.0639, 0.0439
2419.7437,0.0000, 0.0005,0.0000, 0.0007,0.0639, 0.0639, 0.0639
2439.7429,0.0000, 0.0003,0.0000, 0.0008,0.0639, 0.0639, 0.0639
2459.7407,0.0000, 0.0005,0.0000, 0.0006,0.0639, 0.0839, 0.1238
2479.7407,0.0000, 0.0006,0.0000, 0.0006,0.0639, 0.1238, 0.3036
2499.7383,0.0000, 0.0005,0.0000, 0.0005,0.0639, 0.0839, 0.1039
2519.7380,0.0000, 0.0005,0.0000, 0.0001,0.1039, 0.0639, 0.0639
2539.7368,0.0000, 0.0006,0.0000, -0.0001,0.1039, 0.0639, 0.0639
2559.7363,0.0000, 0.0006,0.0000, -0.0003,0.0839, 0.0639, 0.0639
2579.7349,0.0000, 0.0008,0.0000, -0.0004,-0.0360, 0.0439, 0.0439
2599.7351,0.0000, 0.0010,0.0000, -0.0005,0.0639, 0.0240, 0.0439
2619.7341,0.0000, 0.0013,0.0000, -0.0005,0.0639, 0.0439, 0.1838
2639.7319,0.0000, 0.0013,0.0000, -0.0005,0.0639, 0.0639, -0.0160
2659.7324,0.0000, 0.0013,0.0000, -0.0003,0.0439, 0.0639, 0.0439
2679.7319,0.0000, 0.0014,0.0000, -0.0003,0.0439, 0.0639, 0.0439
2700.7317,0.0000, 0.0014,0.0000, 0.0000,0.0439, 0.0639, 0.0439
2720.7292,0.0000, 0.0013,0.0000, 0.0002,-0.1758, 0.0639, 0.0639
2740.7283,0.0000, 0.0013,0.0000, 0.0000,-0.1558, 0.0839, 0.0639
2760.7258,0.0000, 0.0012,0.0000, 0.0003,-0.0959, 0.0639, 0.0639
2779.7251,0.0000, 0.0008,0.0000, 0.0004,0.1638, 0.2437, 0.0839
2800.7244,0.0000, 0.0005,0.0000, 0.0006,0.0439, 0.1238, 0.2237
2820.7241,0.0000, 0.0002,0.0000, 0.0006,0.0439, 0.3236, 0.1238
2839.7219,0.0000, 0.0002,0.0000, 0.0000,0.0639, 0.0839, 0.0639
2860.7209,0.0000, 0.0003,0.0000, -0.0001,0.0639, 0.0639, 0.0639
2880.7190,0.0000, 0.0001,0.0000, -0.0000,0.0639, 0.0639, 0.0639
2900.7205,0.0000, 0.0001,0.0000, -0.0001,0.0639, 0.0639, 0.0639
2920.7192,0.0000, 0.0003,0.0000, -0.0001,0.0639, 0.0639, 0.0439
2940.7175,0.0000, 0.0002,0.0000, -0.0001,0.0639, 0.0639, -0.1358
2960.7156,0.0000, 0.0002,0.0000, -0.0001,0.0639, 0.0639, 0.0240
2980.7178,0.0000, 0.0004,0.0000, -0.0001,0.0839, 0.0639, -0.2357
3000.7146,0.0000, 0.0005,0.0000, 0.0000,0.0639, 0.0639, 0.0439
3020.7139,0.0000, 0.0006,0.0000, 0.0004,0.0639, 0.0639, 0.0439
3039.7119,0.0000, 0.0007,0.0000, 0.0003,0.0639, 0.0240, 0.0639
3061.7139,0.0000, 0.0007,0.0000, 0.0002,0.0639, 0.0040, 0.2237
3081.7131,0.0000, 0.0007,0.0000, 0.0003,0.0639, 0.0439, 0.0639
3101.7117,0.0000, 0.0006,0.0000, 0.0002,0.0639, 0.0439, 0.1039
3121.7119,0.0000, 0.0007,0.0000, 0.0002,0.0639, 0.0240, 0.1039
3141.7085,0.0000, 0.0006,0.0000, 0.0000,0.0439, 0.0439, 0.3036
3161.7095,0.0000, 0.0006,0.0000, -0.0002,0.0439, 0.0639, 0.2836
3181.7080,0.0000, 0.0005,0.0000, -0.0004,0.0639, 0.0639, 0.0639
3201.7065,0.0000, 0.0004,0.0000, -0.0007,0.0240, 0.0639, 0.0639
3221.7046,0.0000, 0.0005,0.0000, -0.0007,0.0040, 0.0639, 0.0639
3240.7061,0.0000, 0.0004,0.0000, -0.0008,0.0439, 0.0639, 0.0439
3261.7078,0.0000, 0.0003,0.0000, -0.0007,-0.0160, 0.0639, 0.0639
3280.7041,0.0000, 0.0002,0.0000, -0.0006,-0.0360, 0.0639, -0.1558
3301.7043,0.0000, 0.0001,0.0000, -0.0006,0.0439, 0.0639, 0.0240
3320.7024,0.0000, -0.0000,0.0000, -0.0002,0.0639, 0.1438, -0.0160
3341.7026,0.0000, -0.0001,0.0000, 0.0000,0.0639, 0.0839, -0.2357
3360.7019,0.0000, 0.0001,0.0000, 0.0000,0.0639, 0.0839, -0.2756
