Time, TargetAxialTrunk, SensorPitch, TargetFrontalTrunk, SensorRoll, VelM1, VelM2, VelM3
2018.7515,20.0000, -0.0151,-12.0000, -0.0175,1.5619, -0.1957, -1.1145
2038.7506,20.0000, -0.0152,-12.0000, -0.0174,1.5420, -0.4754, -0.8948
2058.7502,20.0000, -0.0131,-12.0000, -0.0217,0.9228, -0.0759, -1.0946
2078.7488,20.0000, -0.0088,-12.0000, -0.0262,1.2424, 0.1039, -0.9547
2098.7463,20.0000, -0.0050,-12.0000, -0.0257,0.8229, 0.0439, -0.5952
2118.7493,20.0000, -0.0019,-12.0000, -0.0211,0.7230, 0.0639, -0.6152
2138.7444,20.0000, 0.0003,-12.0000, -0.0180,0.8229, 0.0639, -1.2344
2158.7449,20.0000, 0.0027,-12.0000, -0.0205,0.8828, 0.0639, -0.8948
2177.7402,20.0000, 0.0054,-12.0000, -0.0264,0.7430, 0.0639, -0.7550
2198.7405,20.0000, 0.0072,-12.0000, -0.0296,0.7031, 0.4035, -0.8748
2218.7397,20.0000, 0.0093,-12.0000, -0.0266,0.4035, 0.3036, -0.7750
2238.7368,20.0000, 0.0106,-12.0000, -0.0212,0.5233, 0.6232, -0.9348
2258.7366,20.0000, 0.0118,-12.0000, -0.0201,0.5433, 0.6232, -0.7950
2277.7351,20.0000, 0.0144,-12.0000, -0.0252,1.2224, 0.3835, -0.6551
2298.7368,20.0000, 0.0178,-12.0000, -0.0309,-0.0160, 0.0639, -0.8349
2318.7354,20.0000, 0.0220,-12.0000, -0.0305,0.1238, 0.3835, -0.9547
2339.7349,20.0000, 0.0235,-12.0000, -0.0248,0.5033, 1.2024, -0.7750
2359.7334,20.0000, 0.0219,-12.0000, -0.0204,0.7430, 0.7630, -0.7350
2378.7336,20.0000, 0.0212,-12.0000, -0.0223,0.5233, 0.2437, -0.4354
2399.7307,20.0000, 0.0232,-12.0000, -0.0284,0.6232, -0.0759, -0.6152
2418.7295,20.0000, 0.0252,-12.0000, -0.0313,0.0439, 0.3435, -0.7151
2439.7305,20.0000, 0.0267,-12.0000, -0.0291,0.0839, 0.9028, -0.6551
2458.7275,20.0000, 0.0280,-12.0000, -0.0256,0.0639, 0.8629, -0.7750
2479.7302,20.0000, 0.0285,-12.0000, -0.0235,0.0639, 0.5433, -0.7151
2498.7285,20.0000, 0.0294,-12.0000, -0.0221,0.5633, 0.1838, -0.5153
2519.7266,20.0000, 0.0283,-12.0000, -0.0225,0.6032, 0.2836, -0.4754
2538.7261,20.0000, 0.0268,-12.0000, -0.0247,0.0439, 1.2024, -0.4953
2559.7256,20.0000, 0.0288,-12.0000, -0.0249,0.0639, 1.0027, -0.7550
2578.7278,20.0000, 0.0300,-12.0000, -0.0210,0.0639, 0.5033, -1.0946
2599.7266,20.0000, 0.0296,-12.0000, -0.0169,0.0639, 0.0040, -0.5752
2618.7261,20.0000, 0.0292,-12.0000, -0.0149,0.0639, 0.0839, -0.5353
2639.7231,20.0000, 0.0281,-12.0000, -0.0156,0.0639, 0.7630, -0.6751
2658.7229,20.0000, 0.0281,-12.0000, -0.0171,0.0639, 0.6831, -0.4155
2679.7224,20.0000, 0.0284,-12.0000, -0.0159,0.0839, 0.7031, -0.4554
2698.7200,20.0000, 0.0280,-12.0000, -0.0137,0.3635, 0.5233, -0.3955
2720.7188,20.0000, 0.0274,-12.0000, -0.0115,0.5233, 0.3835, -0.4754
2739.7173,20.0000, 0.0284,-12.0000, -0.0088,0.0040, 0.2836, -0.5553
2760.7192,20.0000, 0.0304,-12.0000, -0.0078,0.0639, 0.9028, -0.4554
2779.7173,20.0000, 0.0308,-12.0000, -0.0085,0.0639, 0.5033, -0.2756
2800.7183,20.0000, 0.0305,-12.0000, -0.0076,0.0639, 0.4434, -0.3755
2819.7153,20.0000, 0.0306,-12.0000, -0.0057,0.0639, 0.3435, -0.4754
2840.7163,20.0000, 0.0309,-12.0000, -0.0035,0.0639, 0.2037, -0.3555
2859.7156,20.0000, 0.0318,-12.0000, -0.0013,0.0639, 0.3236, -0.5153
2880.7131,20.0000, 0.0323,-12.0000, -0.0007,0.0639, 0.6032, -0.3356
2899.7131,20.0000, 0.0324,-12.0000, -0.0006,0.0639, 0.6831, -0.4155
2920.7095,20.0000, 0.0327,-12.0000, 0.0009,0.0439, 0.1039, -0.1358
2940.7109,20.0000, 0.0329,-12.0000, 0.0023,0.0439, 0.1438, -0.0360
2960.7109,20.0000, 0.0328,-12.0000, 0.0029,0.0639, 0.9627, -0.1358
2979.7104,20.0000, 0.0324,-12.0000, 0.0033,0.0439, 0.5832, -0.1358
3000.7092,20.0000, 0.0321,-12.0000, 0.0039,0.0040, 0.1638, -0.0559
3019.7080,20.0000, 0.0323,-12.0000, 0.0052,-0.5553, 0.1638, -0.4155
3040.7065,20.0000, 0.0324,-12.0000, 0.0051,-0.4155, 0.6631, -0.1158
3060.7061,20.0000, 0.0318,-12.0000, 0.0043,-0.1558, 0.5233, 0.1838
3080.7051,20.0000, 0.0309,-12.0000, 0.0054,-0.1358, 0.2037, 0.0439
3100.7031,20.0000, 0.0301,-12.0000, 0.0074,-0.0759, 0.0839, -0.1358
3120.7031,20.0000, 0.0296,-12.0000, 0.0085,-0.0559, 0.0639, 0.0240
3141.7031,20.0000, 0.0291,-12.0000, 0.0082,0.1838, 0.2437, 0.0240
3161.7004,20.0000, 0.0284,-12.0000, 0.0073,0.0439, 0.6631, -0.0160
3181.7014,20.0000, 0.0278,-12.0000, 0.0071,-0.1758, 0.5433, -0.2157
3201.6990,20.0000, 0.0276,-12.0000, 0.0088,-0.2357, 0.2237, -0.2756
3221.6995,20.0000, 0.0274,-12.0000, 0.0107,-0.1758, 0.1438, 0.0040
3241.6990,20.0000, 0.0264,-12.0000, 0.0111,0.0040, 0.0839, 0.0439
3261.6968,20.0000, 0.0258,-12.0000, 0.0109,-0.0160, 0.2437, 0.0639
3281.6970,20.0000, 0.0259,-12.0000, 0.0104,-0.2157, 0.4434, 0.0639
3301.6965,20.0000, 0.0258,-12.0000, 0.0105,0.1238, 0.2836, 0.0839
3321.6953,20.0000, 0.0253,-12.0000, 0.0117,0.0040, 0.0439, 0.0639
3341.6931,20.0000, 0.0250,-12.0000, 0.0129,-0.2557, 0.0639, 0.1838
3360.6938,20.0000, 0.0249,-12.0000, 0.0137,0.0240, 0.0639, 0.1039
3381.6917,20.0000, 0.0242,-12.0000, 0.0135,0.1438, 0.0639, 0.0839
3401.6914,20.0000, 0.0235,-12.0000, 0.0130,0.0439, 0.0639, 0.0439
3421.6917,20.0000, 0.0235,-12.0000, 0.0128,0.0240, 0.0639, 0.0439
3441.6902,20.0000, 0.0234,-12.0000, 0.0126,-0.1758, 0.0639, 0.0639
3461.6912,20.0000, 0.0234,-12.0000, 0.0132,-0.1758, 0.1238, -0.0959
3481.6912,20.0000, 0.0235,-12.0000, 0.0135,-0.2756, 0.3435, 0.0639
3501.6907,20.0000, 0.0231,-12.0000, 0.0129,-0.0360, 0.1638, -0.0160
3522.6917,20.0000, 0.0224,-12.0000, 0.0128,-0.1957, 0.0639, 0.2237
3541.6870,20.0000, 0.0223,-12.0000, 0.0133,0.0240, -0.0360, 0.2637
3562.6875,20.0000, 0.0220,-12.0000, 0.0136,0.0439, 0.0639, 0.0240
3582.6868,20.0000, 0.0220,-12.0000, 0.0142,0.0240, 0.0639, 0.1238
3602.6848,20.0000, 0.0224,-12.0000, 0.0147,-0.1558, 0.0639, 0.1638
3622.6868,20.0000, 0.0223,-12.0000, 0.0142,-0.0160, 0.0639, 0.3635
3641.6824,20.0000, 0.0222,-12.0000, 0.0135,-0.5153, 0.0639, 0.4634
3662.6853,20.0000, 0.0219,-12.0000, 0.0133,-0.0160, 0.0639, 0.1438
3682.6829,20.0000, 0.0213,-12.0000, 0.0132,-0.1957, 0.0639, 0.0639
3702.6807,20.0000, 0.0202,-12.0000, 0.0127,-0.0160, 0.0639, 0.2637
3722.6797,20.0000, 0.0195,-12.0000, 0.0124,0.0439, 0.0639, 0.1238
3742.6819,20.0000, 0.0194,-12.0000, 0.0126,0.0639, 0.0639, 0.1438
3762.6814,20.0000, 0.0196,-12.0000, 0.0123,0.0439, 0.0639, 0.1238
3782.6785,20.0000, 0.0197,-12.0000, 0.0121,-0.3356, 0.0639, -0.0160
3802.6785,20.0000, 0.0197,-12.0000, 0.0125,-0.3755, 0.0639, 0.2237
3821.6750,20.0000, 0.0193,-12.0000, 0.0129,-0.0160, 0.0639, 0.2237
3842.6780,20.0000, 0.0181,-12.0000, 0.0124,0.0040, 0.1238, 0.2037
3862.6755,20.0000, 0.0174,-12.0000, 0.0119,0.0439, 0.3036, 0.3236
3883.6721,20.0000, 0.0172,-12.0000, 0.0123,-0.1158, 0.0639, 0.0240
3903.6721,20.0000, 0.0173,-12.0000, 0.0129,-0.1758, 0.0639, 0.1238
3923.6699,20.0000, 0.0172,-12.0000, 0.0128,-0.2557, 0.0639, 0.1238
3943.6719,20.0000, 0.0168,-12.0000, 0.0130,-0.0759, 0.0639, 0.4234
3962.6714,20.0000, 0.0159,-12.0000, 0.0130,0.1638, 0.0639, 0.0639
3983.6704,20.0000, 0.0153,-12.0000, 0.0123,0.0439, 0.0639, 0.1238
4003.6694,20.0000, 0.0153,-12.0000, 0.0121,-0.1558, 0.0240, 0.1438
4023.6682,20.0000, 0.0151,-12.0000, 0.0122,0.1039, -0.0559, 0.3835
4043.6670,20.0000, 0.0149,-12.0000, 0.0122,-0.3555, -0.0559, 0.0240
4063.6680,20.0000, 0.0144,-12.0000, 0.0116,-0.0959, -0.0160, 0.0439
4082.6638,20.0000, 0.0140,-12.0000, 0.0113,0.1039, 0.0040, 0.4035
4103.6636,20.0000, 0.0135,-12.0000, 0.0109,0.0040, -0.2557, 0.1838
4123.6616,20.0000, 0.0133,-12.0000, 0.0101,0.0439, -0.0160, 0.1238
4142.6685,20.0000, 0.0134,-12.0000, 0.0093,0.0439, -0.1558, 0.3635
4163.6626,20.0000, 0.0133,-12.0000, 0.0092,-0.0360, 0.0240, 0.2237
4183.6621,20.0000, 0.0135,-12.0000, 0.0092,-0.1558, 0.0439, -0.0759
4203.6611,20.0000, 0.0131,-12.0000, 0.0085,-0.1957, 0.0639, 0.0639
4223.6631,20.0000, 0.0128,-12.0000, 0.0085,-0.3156, 0.0639, -0.1358
4244.6567,20.0000, 0.0127,-12.0000, 0.0085,-0.0360, 0.0639, 0.0439
4264.6567,20.0000, 0.0117,-12.0000, 0.0079,0.0439, 0.0639, -0.0559
4284.6567,20.0000, 0.0115,-12.0000, 0.0079,0.0439, 0.0639, 0.1039
4304.6562,20.0000, 0.0117,-12.0000, 0.0085,0.0639, 0.0639, 0.1238
4324.6548,20.0000, 0.0118,-12.0000, 0.0085,0.0639, 0.0639, 0.1039
4343.6567,20.0000, 0.0120,-12.0000, 0.0084,0.0439, 0.0639, 0.2836
4364.6582,20.0000, 0.0121,-12.0000, 0.0084,-0.1758, 0.0639, 0.2437
4383.6567,20.0000, 0.0121,-12.0000, 0.0082,-0.4155, 0.0639, 0.1039
4404.6528,20.0000, 0.0119,-12.0000, 0.0081,-0.0160, 0.0639, 0.1838
4424.6548,20.0000, 0.0108,-12.0000, 0.0076,0.0240, 0.0639, 0.3635
4444.6519,20.0000, 0.0106,-12.0000, 0.0075,0.0439, 0.0639, 0.1838
4464.6523,20.0000, 0.0109,-12.0000, 0.0075,0.0439, 0.0639, 0.1238
4484.6509,20.0000, 0.0107,-12.0000, 0.0072,0.0040, 0.0639, 0.0639
4504.6509,20.0000, 0.0109,-12.0000, 0.0077,0.1238, 0.0639, 0.1438
4524.6489,20.0000, 0.0110,-12.0000, 0.0078,-0.0160, 0.0639, 0.3036
4544.6489,20.0000, 0.0107,-12.0000, 0.0074,-0.0360, 0.0639, 0.3635
4564.6489,20.0000, 0.0105,-12.0000, 0.0075,-0.1957, 0.0639, 0.1238
